poll_info,year,state,Obama,Romney,Undecided,Other,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,days_to_election,poll_key,Trump,Clinton,Johnson,McMullin
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,NA,3,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,None,10,2016_26592_minnesota,47,50,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,3,10,26558,SurveyUSA/KSTP-TV,2016-10-22,2016-10-25,Likely Voters,656,IVR/Online,Nonpartisan,None,14,2016_26558_minnesota,39,49,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,4,14,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,566,Internet,Nonpartisan,None,15,2016_26441_minnesota,36,47,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,6,8,26415,Mason-Dixon/Star Tribune,2016-10-20,2016-10-22,Likely Voters,625,Live Phone,Nonpartisan,None,17,2016_26415_minnesota,39,47,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,21,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,689,Internet,Nonpartisan,None,26,2016_26344_minnesota,36,43,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,20,NA,26116,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,720,Internet,Nonpartisan,None,33,2016_26116_minnesota,38,42,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,6,9,25658,SurveyUSA/KSTP-TV,2016-09-16,2016-09-20,Likely Voters,625,IVR/Online,Nonpartisan,None,49,2016_25658_minnesota,39,46,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,22,NA,25556,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,641,Internet,Nonpartisan,None,54,2016_25556_minnesota,34,44,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,10,8,25521,Mason-Dixon/Star Tribune,2016-09-12,2016-09-14,Registered Voters,625,Live Phone,Nonpartisan,None,55,2016_25521_minnesota,38,44,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,10,NA,25373,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2054,Internet,Nonpartisan,None,68,2016_25373_minnesota,40,49,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,19,NA,23574,Mason-Dixon/Star Tribune,2016-01-18,2016-01-20,Registered Voters,800,Live Phone,Nonpartisan,None,293,2016_23574_minnesota,38,43,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,13,NA,23089,SurveyUSA/KSTP-TV,2015-10-29,2015-11-02,Registered Voters,516,IVR/Online,Nonpartisan,None,372,2016_23089_minnesota,45,42,NA,NA
2016-minnesota-president-trump-vs-clinton,2016,minnesota,NA,NA,17,NA,22481,PPP (D),2015-07-30,2015-08-02,Likely Voters,1015,IVR/Online,Pollster,Dem,464,2016_22481_minnesota,39,44,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,2,2,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,2183,Internet,Nonpartisan,None,1,2016_26807_virginia,41,49,7,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,3,26772,Christopher Newport,2016-11-01,2016-11-06,Likely Voters,1193,Live Phone,Nonpartisan,None,2,2016_26772_virginia,42,48,3,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,NA,7,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,344,Internet,Nonpartisan,None,2,2016_26793_virginia,44,50,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,13,NA,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,636,Internet,Nonpartisan,None,2,2016_26806_virginia,41,46,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,4,2,26723,PPP (D),2016-11-03,2016-11-04,Likely Voters,1238,IVR/Online,Pollster,Dem,4,2016_26723_virginia,43,48,4,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,3,2,26759,Remington Research Group (R)/Axiom Strategies,2016-11-01,2016-11-02,Likely Voters,3076,IVR/Live Phone,Sponsor,Rep,6,2016_26759_virginia,44,46,4,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,3,26693,Roanoke College,2016-10-29,2016-11-01,Likely Voters,654,Live Phone,Nonpartisan,None,7,2016_26693_virginia,38,45,5,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,2,3,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,2089,Internet,Nonpartisan,None,8,2016_26596_virginia,38,48,8,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,1,26568,Remington Research Group (R)/Axiom Strategies,2016-10-30,2016-10-30,Likely Voters,1106,IVR/Live Phone,Sponsor,Rep,9,2016_26568_virginia,43,48,3,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,1,4,26589,Washington Post/GMU,2016-10-27,2016-10-30,Likely Voters,1024,Live Phone,Nonpartisan,None,9,2016_26589_virginia,42,48,6,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,15,NA,26636,Hampton University,2016-10-26,2016-10-30,Likely Voters,802,Live Phone,Nonpartisan,None,9,2016_26636_virginia,44,41,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,7,4,26613,Winthrop University,2016-10-23,2016-10-30,Likely Voters,712,Live Phone,Nonpartisan,None,9,2016_26613_virginia,39,44,5,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,NA,4,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,337,Internet,Nonpartisan,None,10,2016_26592_virginia,46,50,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,8,3,26515,Christopher Newport,2016-10-23,2016-10-26,Likely Voters,814,Live Phone,Nonpartisan,None,13,2016_26515_virginia,39,46,5,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,3,26510,Quinnipiac,2016-10-20,2016-10-26,Likely Voters,749,Live Phone,Nonpartisan,None,13,2016_26510_virginia,38,50,4,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,2,2,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,2459,Internet,Nonpartisan,None,15,2016_26441_virginia,39,48,9,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,1,26425,Remington Research Group (R)/Axiom Strategies,2016-10-20,2016-10-22,Likely Voters,1787,IVR/Live Phone,Sponsor,Rep,17,2016_26425_virginia,43,48,3,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,9,26351,Christopher Newport,2016-10-16,2016-10-19,Likely Voters,834,Live Phone,Nonpartisan,None,20,2016_26351_virginia,33,45,8,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,8,3,26406,Lucid/The Times-Picayune,2016-10-17,2016-10-18,Likely Voters,802,Internet,Nonpartisan,None,21,2016_26406_virginia,38,43,9,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,NA,26252,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1644,Internet,Nonpartisan,None,23,2016_26252_virginia,41,54,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,2,26271,Tarrance (R-Virginia Chamber of Commerce),2016-10-12,2016-10-15,Likely Voters,500,Live Phone,Sponsor,Rep,24,2016_26271_virginia,38,47,3,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,11,26188,Christopher Newport,2016-10-11,2016-10-14,Likely Voters,809,Live Phone,Nonpartisan,None,25,2016_26188_virginia,29,44,11,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,12,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,1075,Internet,Nonpartisan,None,26,2016_26344_virginia,39,49,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,10,2,26091,Roanoke College,2016-10-02,2016-10-06,Likely Voters,814,Live Phone,Nonpartisan,None,33,2016_26091_virginia,36,45,7,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,11,NA,26134,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,594,Internet,Nonpartisan,None,33,2016_26134_virginia,39,50,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,20,NA,25999,Hampton University,2016-09-28,2016-10-02,Likely Voters,800,Live Phone,Nonpartisan,None,37,2016_25999_virginia,34,46,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,3,8,25828,Christopher Newport,2016-09-27,2016-09-30,Likely Voters,892,Live Phone,Nonpartisan,None,39,2016_25828_virginia,35,42,12,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,1,25799,PPP (D-Vote Vets Action Fund),2016-09-27,2016-09-28,Likely Voters,811,IVR/Online,Pollster,Dem,41,2016_25799_virginia,40,46,7,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,8,10,25647,CBS/YouGov,2016-09-21,2016-09-23,Likely Voters,1237,Internet,Nonpartisan,None,46,2016_25647_virginia,37,45,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,6,25654,Christopher Newport,2016-09-15,2016-09-23,Likely Voters,1003,Live Phone,Nonpartisan,None,46,2016_25654_virginia,38,48,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,6,1,25624,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,659,Live Phone,Nonpartisan,None,48,2016_25624_virginia,39,45,8,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,1,25613,Roanoke College,2016-09-11,2016-09-20,Likely Voters,841,Live Phone,Nonpartisan,None,49,2016_25613_virginia,37,44,8,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,15,NA,25573,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,510,Internet,Nonpartisan,None,54,2016_25573_virginia,38,47,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,10,5,25500,University of Mary Washington/PSRAI,2016-09-06,2016-09-12,Likely Voters,685,Live Phone,Nonpartisan,None,57,2016_25500_virginia,37,40,8,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,8,3,25470,PPP (D),2016-09-09,2016-09-11,Likely Voters,878,IVR/Online,Pollster,Dem,58,2016_25470_virginia,39,45,6,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,NA,25353,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,2468,Internet,Nonpartisan,None,68,2016_25353_virginia,41,49,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,16,NA,25323,Hampton University,2016-08-24,2016-08-28,Likely Voters,801,Live Phone,Nonpartisan,None,72,2016_25323_virginia,41,43,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,3,25236,Roanoke College,2016-08-07,2016-08-17,Likely Voters,803,Live Phone,Nonpartisan,None,83,2016_25236_virginia,32,48,8,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,8,5,25200,Quinnipiac,2016-08-09,2016-08-16,Likely Voters,808,Live Phone,Nonpartisan,None,84,2016_25200_virginia,38,50,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,1,5,25181,Washington Post,2016-08-11,2016-08-14,Likely Voters,707,Live Phone,Nonpartisan,None,86,2016_25181_virginia,43,51,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,9,12,25151,NBC/WSJ/Marist,2016-08-04,2016-08-10,Registered Voters,897,Live Phone,Nonpartisan,None,90,2016_25151_virginia,33,46,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,2,25081,CBS/YouGov,2016-08-02,2016-08-05,Likely Voters,1181,Internet,Nonpartisan,None,95,2016_25081_virginia,37,49,7,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,5,7,25027,RABA Research,2016-07-26,2016-07-27,Registered Voters,655,Automated Phone,Nonpartisan,None,104,2016_25027_virginia,46,42,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,13,6,24902,Fox News,2016-07-09,2016-07-12,Registered Voters,601,Live Phone,Nonpartisan,None,119,2016_24902_virginia,37,44,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,13,6,24881,FOX,2016-07-09,2016-07-12,Registered Voters,601,Live Phone,Nonpartisan,None,119,2016_24881_virginia,37,44,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,7,15,24894,NBC/WSJ/Marist,2016-07-05,2016-07-11,Registered Voters,876,Live Phone,Nonpartisan,None,120,2016_24894_virginia,35,44,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,22,NA,24912,Hampton University,2016-07-06,2016-07-10,Likely Voters,805,Live Phone,Nonpartisan,None,121,2016_24912_virginia,39,39,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,10,2,24689,PPP (D),2016-06-13,2016-06-15,Likely Voters,1032,IVR/Online,Pollster,Dem,146,2016_24689_virginia,39,42,6,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,NA,14,24563,Gravis Marketing,2016-05-24,2016-05-24,Registered Voters,1728,Automated Phone,Nonpartisan,None,168,2016_24563_virginia,41,45,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,13,11,24534,Roanoke College,2016-05-09,2016-05-17,Likely Voters,610,Live Phone,Nonpartisan,None,175,2016_24534_virginia,38,38,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,8,14,24242,Christopher Newport,2016-03-23,2016-04-03,Likely Voters,1102,Live Phone,Nonpartisan,None,219,2016_24242_virginia,35,44,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,13,NA,23701,Roanoke College,2016-01-18,2016-01-26,Likely Voters,524,Live Phone,Nonpartisan,None,287,2016_23701_virginia,35,52,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,14,NA,23178,Roanoke College,2015-11-09,2015-11-13,Registered Voters,555,Live Phone,Nonpartisan,None,361,2016_23178_virginia,36,50,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,6,8,22896,Christopher Newport,2015-09-29,2015-10-08,Registered Voters,1067,Live Phone,Nonpartisan,None,397,2016_22896_virginia,40,47,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,23,NA,22619,Roanoke College,2015-08-10,2015-08-20,Likely Voters,608,Live Phone,Nonpartisan,None,446,2016_22619_virginia,32,45,NA,NA
2016-virginia-president-trump-vs-clinton,2016,virginia,NA,NA,12,NA,22389,PPP (D),2015-07-13,2015-07-15,Likely Voters,1170,IVR/Online,Pollster,Dem,482,2016_22389_virginia,39,49,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,NA,7,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,1781,Internet,Nonpartisan,None,1,2016_26807_iowa,47,38,9,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,NA,6,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,342,Internet,Nonpartisan,None,2,2016_26793_iowa,48,47,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,12,NA,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,595,Internet,Nonpartisan,None,2,2016_26806_iowa,44,44,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,6,3,26746,Des Moines Register/Mediacom/Selzer,2016-11-01,2016-11-04,Likely Voters,800,Live Phone,Nonpartisan,None,4,2016_26746_iowa,46,39,6,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,7,3,26735,Loras College,2016-11-01,2016-11-03,Likely Voters,500,Live Phone,Nonpartisan,None,5,2016_26735_iowa,43,44,3,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,6,4,26692,RABA Research/Simpson,2016-11-01,2016-11-02,Likely Voters,1076,IVR/Online,Nonpartisan,None,6,2016_26692_iowa,44,41,5,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,NA,6,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,984,Internet,Nonpartisan,None,8,2016_26596_iowa,45,40,10,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,NA,4,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,329,Internet,Nonpartisan,None,10,2016_26592_iowa,48,48,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,6,2,26511,Quinnipiac,2016-10-20,2016-10-26,Likely Voters,791,Live Phone,Nonpartisan,None,13,2016_26511_iowa,44,44,4,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,NA,7,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,1229,Internet,Nonpartisan,None,15,2016_26441_iowa,44,40,9,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,7,NA,26243,WashPost/SurveyMonkey,2016-10-08,2016-10-16,Likely Voters,1135,Internet,Nonpartisan,None,23,2016_26243_iowa,49,44,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,11,NA,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,549,Internet,Nonpartisan,None,26,2016_26344_iowa,44,45,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,9,2,26377,Lucid/The Times-Picayune,2016-10-07,2016-10-10,Likely Voters,917,Internet,Nonpartisan,None,29,2016_26377_iowa,37,41,10,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,7,4,26007,Des Moines Register/Mediacom/Selzer,2016-10-03,2016-10-06,Likely Voters,642,Live Phone,Nonpartisan,None,33,2016_26007_iowa,43,39,6,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,10,NA,26108,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,528,Internet,Nonpartisan,None,33,2016_26108_iowa,46,44,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,10,6,25661,Loras College,2016-09-20,2016-09-22,Likely Voters,491,Live Phone,Nonpartisan,None,47,2016_25661_iowa,42,42,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,5,2,25623,Quinnipiac,2016-09-13,2016-09-21,Likely Voters,612,Live Phone,Nonpartisan,None,48,2016_25623_iowa,44,37,10,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,10,NA,25548,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,510,Internet,Nonpartisan,None,54,2016_25548_iowa,49,41,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,6,4,25504,Monmouth University,2016-09-12,2016-09-14,Likely Voters,404,Live Phone,Nonpartisan,None,55,2016_25504_iowa,45,37,8,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,8,3,25451,RABA Research/Simpson,2016-09-06,2016-09-08,Likely Voters,1054,IVR/Online,Nonpartisan,None,61,2016_25451_iowa,40,39,10,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,12,NA,25366,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1875,Internet,Nonpartisan,None,68,2016_25366_iowa,46,42,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,12,NA,25415,PPP (D-Constitutional Responsibility Project),2016-08-30,2016-08-31,Likely Voters,827,IVR/Online,Sponsor,Dem,69,2016_25415_iowa,43,45,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,7,6,25220,CBS/YouGov,2016-08-17,2016-08-19,Likely Voters,987,Internet,Nonpartisan,None,81,2016_25220_iowa,40,40,7,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,6,4,25198,Quinnipiac,2016-08-09,2016-08-16,Likely Voters,846,Live Phone,Nonpartisan,None,84,2016_25198_iowa,44,47,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,19,NA,25128,Suffolk,2016-08-08,2016-08-10,Likely Voters,500,Live Phone,Nonpartisan,None,90,2016_25128_iowa,41,40,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,9,13,25104,NBC/WSJ/Marist,2016-08-03,2016-08-07,Registered Voters,899,Live Phone,Nonpartisan,None,93,2016_25104_iowa,37,41,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,8,12,24909,CBS/YouGov,2016-07-13,2016-07-15,Likely Voters,998,Internet,Nonpartisan,None,116,2016_24909_iowa,40,39,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,6,3,24862,Monmouth University,2016-07-08,2016-07-11,Likely Voters,401,Live Phone,Nonpartisan,None,120,2016_24862_iowa,44,42,6,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,8,10,24877,NBC/WSJ/Marist,2016-07-05,2016-07-10,Registered Voters,822,Live Phone,Nonpartisan,None,121,2016_24877_iowa,39,42,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,NA,18,24885,Gravis Marketing,2016-07-07,2016-07-08,Registered Voters,1318,Automated Phone,Nonpartisan,None,123,2016_24885_iowa,40,42,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,14,4,24806,Loras College,2016-06-24,2016-06-28,Likely Voters,600,Live Phone,Nonpartisan,None,133,2016_24806_iowa,34,48,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,20,NA,24786,PPP (D-Americans United for Change/Constitutional Responsibility Project),2016-06-22,2016-06-23,Likely Voters,897,IVR/Online,Sponsor,Dem,138,2016_24786_iowa,39,41,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,15,NA,24688,PPP (D-Constitutional Responsibility Project),2016-06-09,2016-06-13,Likely Voters,630,Automated Phone,Sponsor,Dem,148,2016_24688_iowa,41,44,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,12,NA,23463,NBC/WSJ/Marist,2016-01-02,2016-01-07,Registered Voters,1470,Live Phone,Nonpartisan,None,306,2016_23463_iowa,40,48,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,13,NA,23364,PPP (D),2015-12-10,2015-12-13,Likely Voters,1426,IVR/Online,Pollster,Dem,331,2016_23364_iowa,43,45,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,19,NA,23184,Morning Consult/Campaign for Sustainable Rx Pricing,2015-11-10,2015-11-16,Registered Voters,641,Live Phone/Online,Nonpartisan,None,358,2016_23184_iowa,40,41,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,12,NA,23072,PPP (D),2015-10-30,2015-11-01,Likely Voters,1668,IVR/Online,Pollster,Dem,373,2016_23072_iowa,44,44,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,11,NA,22843,NBC/WSJ/Marist,2015-09-23,2015-09-30,Registered Voters,1061,Live Phone,Nonpartisan,None,405,2016_22843_iowa,48,41,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,9,NA,22684,NBC/Marist,2015-08-26,2015-09-02,Registered Voters,998,Live Phone,Nonpartisan,None,433,2016_22684_iowa,48,43,NA,NA
2016-iowa-president-trump-vs-clinton,2016,iowa,NA,NA,17,NA,22539,PPP (D),2015-08-07,2015-08-09,Likely Voters,1500,IVR/Online,Pollster,Dem,457,2016_22539_iowa,40,43,NA,NA
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,NA,NA,3,NA,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,3126,Internet,Nonpartisan,None,1,2016_26807_north-carolina,41,48,7,NA
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,NA,NA,6,2,26780,NYT Upshot/Siena,2016-11-04,2016-11-06,Likely Voters,800,Live Phone,Nonpartisan,None,2,2016_26780_north-carolina,44,44,3,NA
2016-north-carolina-president-trump-vs-clinton,2016,north-carolina,NA,NA,4,2,26777,Quinnipiac,2016-11-03,2016-11-06,Likely Voters,870,Live Phone,Nonpartisan,None,2,2016_26777_north-carolina,45,47,3,NA
